HGNC ID	Approved Symbol	Approved Name	Status	Previous Symbols	Synonyms	Chromosome	Accession Numbers	RefSeq IDs	Gene Family Tag	Gene family description	Gene family ID
32105	MIR520B	microRNA 520b	Approved	MIRN520B	hsa-mir-520b	19q13.42		NR_030195	MIR	MicroRNAs	476
32108	MIR520C	microRNA 520c	Approved	MIRN520C	hsa-mir-520c	19q13.42		NR_030198	MIR	MicroRNAs	476
32114	MIR520D	microRNA 520d	Approved	MIRN520D	hsa-mir-520d	19q13.42		NR_030204	MIR	MicroRNAs	476
32093	MIR520E	microRNA 520e	Approved	MIRN520E	hsa-mir-520e	19q13.42		NR_030183	MIR	MicroRNAs	476
32096	MIR520F	microRNA 520f	Approved	MIRN520F	hsa-mir-520f	19q13.42		NR_030186	MIR	MicroRNAs	476
32116	MIR520G	microRNA 520g	Approved	MIRN520G	hsa-mir-520g	19q13.42		NR_030206	MIR	MicroRNAs	476
32125	MIR520H	microRNA 520h	Approved	MIRN520H	hsa-mir-520h	19q13.42		NR_030215	MIR	MicroRNAs	476
32126	MIR521-1	microRNA 521-1	Approved	MIRN521-1	hsa-mir-521-1	19q13.42		NR_030216	MIR	MicroRNAs	476
32113	MIR521-2	microRNA 521-2	Approved	MIRN521-2	hsa-mir-521-2	19q13.42		NR_030203	MIR	MicroRNAs	476
32127	MIR522	microRNA 522	Approved	MIRN522	hsa-mir-522	19q13.42		NR_030217	MIR	MicroRNAs	476
32103	MIR523	microRNA 523	Approved	MIRN523	hsa-mir-523	19q13.42		NR_030193	MIR	MicroRNAs	476
32110	MIR524	microRNA 524	Approved	MIRN524	hsa-mir-524	19q13.42		NR_030200	MIR	MicroRNAs	476
32102	MIR525	microRNA 525	Approved	MIRN525	hsa-mir-525	19q13.42		NR_030192	MIR	MicroRNAs	476
32107	MIR526A1	microRNA 526a-1	Approved	MIRN526A-1, MIRN526A1	hsa-mir-526a-1	19q13.42		NR_030197	MIR	MicroRNAs	476
32118	MIR526A2	microRNA 526a-2	Approved	MIRN526A-2, MIRN526A2	hsa-mir-526a-2	19q13.42		NR_030208	MIR	MicroRNAs	476
32100	MIR526B	microRNA 526b	Approved	MIRN526B	hsa-mir-526b	19q13.42		NR_030190	MIR	MicroRNAs	476
32129	MIR527	microRNA 527	Approved	MIRN527	hsa-mir-527	19q13.42		NR_030219	MIR	MicroRNAs	476
32795	MIR532	microRNA 532	Approved	MIRN532	hsa-mir-532	Xp11.23		NR_030241	MIR	MicroRNAs	476
32529	MIR539	microRNA 539	Approved	MIRN539	hsa-mir-539	14q32.31		NR_030256	MIR	MicroRNAs	476
33650	MIR541	microRNA 541	Approved	MIRN541	hsa-mir-541	14q32.31		NR_030594	MIR	MicroRNAs	476
32534	MIR542	microRNA 542	Approved	MIRN542	hsa-mir-542	Xq26.3		NR_030399	MIR	MicroRNAs	476
33664	MIR543	microRNA 543	Approved	MIRN543	hsa-mir-543	14q32.31		NR_030619	MIR	MicroRNAs	476
32530	MIR544A	microRNA 544a	Approved	MIRN544, MIR544	hsa-mir-544	14q32.31		NR_030257	MIR	MicroRNAs	476
38361	MIR544B	microRNA 544b	Approved		hsa-mir-544b	3q21.2		NR_036088	MIR	MicroRNAs	476
32531	MIR545	microRNA 545	Approved	MIRN545	hsa-mir-545	Xq13.2		NR_030258	MIR	MicroRNAs	476
32796	MIR548A1	microRNA 548a-1	Approved	MIRN548A1	hsa-mir-548a-1	6p22.3		NR_030312	MIR	MicroRNAs	476
32797	MIR548A2	microRNA 548a-2	Approved	MIRN548A2	hsa-mir-548a-2	6q23.3		NR_030317	MIR	MicroRNAs	476
32798	MIR548A3	microRNA 548a-3	Approved	MIRN548A3	hsa-mir-548a-3	8q22.3		NR_030330	MIR	MicroRNAs	476
38944	MIR548AA1	microRNA 548aa-1	Approved		hsa-mir-548aa-1	8q24.13		NR_037516	MIR	MicroRNAs	476
38921	MIR548AA2	microRNA 548aa-2	Approved		hsa-mir-548aa-2	17q24.2		NR_037517	MIR	MicroRNAs	476
41825	MIR548AB	microRNA 548ab	Approved		hsa-mir-548ab	3q13.11		NR_039611	MIR	MicroRNAs	476
41626	MIR548AC	microRNA 548ac	Approved		hsa-mir-548ac	1p13.1		NR_039621	MIR	MicroRNAs	476
41683	MIR548AD	microRNA 548ad	Approved		hsa-mir-548ad	2p22.3		NR_039629	MIR	MicroRNAs	476
41742	MIR548AE1	microRNA 548ae-1	Approved		hsa-mir-548ae-1	2q32.1		NR_039638	MIR	MicroRNAs	476
41831	MIR548AE2	microRNA 548ae-2	Approved		hsa-mir-548ae-2	5q11.2		NR_039639	MIR	MicroRNAs	476
41625	MIR548AG1	microRNA 548ag-1	Approved		hsa-mir-548ag-1	4q13.1		NR_039652	MIR	MicroRNAs	476
41745	MIR548AG2	microRNA 548ag-2	Approved		hsa-mir-548ag-2	20q13.33		NR_039653	MIR	MicroRNAs	476
41605	MIR548AH	microRNA 548ah	Approved		hsa-mir-548ah	4q21.1		NR_039655	MIR	MicroRNAs	476
41854	MIR548AI	microRNA 548ai	Approved		hsa-mir-548ai	6q16.2		NR_039672	MIR	MicroRNAs	476
41884	MIR548AJ1	microRNA 548aj-1	Approved		hsa-mir-548aj-1	6q23.2		NR_039673	MIR	MicroRNAs	476
41600	MIR548AJ2	microRNA 548aj-2	Approved		hsa-mir-548aj-2	Xp11.4		NR_039674	MIR	MicroRNAs	476
41893	MIR548AK	microRNA 548ak	Approved		hsa-mir-548ak	10p14		NR_039699	MIR	MicroRNAs	476
41736	MIR548AL	microRNA 548al	Approved		hsa-mir-548al	11q13.4		NR_039710	MIR	MicroRNAs	476
41637	MIR548AM	microRNA 548am	Approved		hsa-mir-548am	Xp22.2		NR_039762	MIR	MicroRNAs	476
41681	MIR548AN	microRNA 548an	Approved		hsa-mir-548an	Xq22.3		NR_039765	MIR	MicroRNAs	476
49943	MIR548AY	microRNA 548ay	Approved		hsa-mir-548ay	3p22.3		NR_106753	MIR	MicroRNAs	476
49981	MIR548AZ	microRNA 548az	Approved		hsa-mir-548az	8q24.12		NR_106755	MIR	MicroRNAs	476
32799	MIR548B	microRNA 548b	Approved	MIRN548B	hsa-mir-548b	6q22.31		NR_030315	MIR	MicroRNAs	476
50260	MIR548BA	microRNA 548ba	Approved		hsa-mir-548ba	2p16.3		NR_107011	MIR	MicroRNAs	476
32800	MIR548C	microRNA 548c	Approved	MIRN548C	hsa-mir-548c	12q14.2		NR_030347	MIR	MicroRNAs	476
32801	MIR548D1	microRNA 548d-1	Approved	MIRN548D1	hsa-mir-548d-1	8q24.13		NR_030382	MIR	MicroRNAs	476
32802	MIR548D2	microRNA 548d-2	Approved	MIRN548D2	hsa-mir-548d-2	17q24.2		NR_030385	MIR	MicroRNAs	476
35275	MIR548E	microRNA 548e	Approved	MIRN548E	hsa-mir-548e	10q25.2		NR_031614	MIR	MicroRNAs	476
35305	MIR548F1	microRNA 548f-1	Approved	MIRN548F1	hsa-mir-548f-1	10q21.1		NR_031642	MIR	MicroRNAs	476
35306	MIR548F2	microRNA 548f-2	Approved	MIRN548F2	hsa-mir-548f-2	2q34		NR_031643	MIR	MicroRNAs	476
35307	MIR548F3	microRNA 548f-3	Approved	MIRN548F3	hsa-mir-548f-3	5q22.1		NR_031644	MIR	MicroRNAs	476
35308	MIR548F4	microRNA 548f-4	Approved	MIRN548F4	hsa-mir-548f-4	7q35		NR_031645	MIR	MicroRNAs	476
35309	MIR548F5	microRNA 548f-5	Approved	MIRN548F5	hsa-mir-548f-5	Xp21.1		NR_031646	MIR	MicroRNAs	476
35326	MIR548G	microRNA 548g	Approved	MIRN548G	hsa-mir-548g	4q31.22		NR_031662	MIR	MicroRNAs	476
35342	MIR548H1	microRNA 548h-1	Approved	MIRN548H1	hsa-mir-548h-1	14q23.2		NR_031677	MIR	MicroRNAs	476
35343	MIR548H2	microRNA 548h-2	Approved	MIRN548H2	hsa-mir-548h-2	16p13.13		NR_031678	MIR	MicroRNAs	476
35344	MIR548H3	microRNA 548h-3	Approved	MIRN548H3	hsa-mir-548h-3	17p12		NR_031679	MIR	MicroRNAs	476
35345	MIR548H4	microRNA 548h-4	Approved	MIRN548H4	hsa-mir-548h-4	8p21.2		NR_031680	MIR	MicroRNAs	476
41768	MIR548H5	microRNA 548h-5	Approved		hsa-mir-548h-5	6q23.2		NR_039610	MIR	MicroRNAs	476
35352	MIR548I1	microRNA 548i-1	Approved	MIRN548I1	hsa-mir-548i-1	3q21.2		NR_031687	MIR	MicroRNAs	476
35353	MIR548I2	microRNA 548i-2	Approved	MIRN548I2	hsa-mir-548i-2	4p16.1		NR_031688	MIR	MicroRNAs	476
35354	MIR548I3	microRNA 548i-3	Approved	MIRN548I3	hsa-mir-548i-3	8p23.1		NR_031689	MIR	MicroRNAs	476
35355	MIR548I4	microRNA 548i-4	Approved	MIRN548I4	hsa-mir-548i-4	Xq21.1		NR_031690	MIR	MicroRNAs	476
35276	MIR548J	microRNA 548j	Approved	MIRN548J	hsa-mir-548j	22q12.1		NR_031615	MIR	MicroRNAs	476
35285	MIR548K	microRNA 548k	Approved	MIRN548K	hsa-mir-548k	11q13.3		NR_031624	MIR	MicroRNAs	476
35292	MIR548L	microRNA 548l	Approved	MIRN548L	hsa-mir-548l	11q21		NR_031630	MIR	MicroRNAs	476
35331	MIR548M	microRNA 548m	Approved	MIRN548M	hsa-mir-548m	Xq21.33		NR_031667	MIR	MicroRNAs	476
35330	MIR548N	microRNA 548n	Approved	MIRN548N	hsa-mir-548n	7p14.2		NR_031666	MIR	MicroRNAs	476
35333	MIR548O	microRNA 548o	Approved	MIRN548O	hsa-mir-548o	7q22.1		NR_031669	MIR	MicroRNAs	476
41882	MIR548O2	microRNA 548o-2	Approved		hsa-mir-548o-2	20q11.23		NR_039605	MIR	MicroRNAs	476
35351	MIR548P	microRNA 548p	Approved	MIRN548P	hsa-mir-548p	5q21.1		NR_031686	MIR	MicroRNAs	476
37312	MIR548Q	microRNA 548q	Approved		hsa-mir-548q	10p13		NR_031752	MIR	MicroRNAs	476
38354	MIR548S	microRNA 548s	Approved		hsa-mir-548s	2p25.1		NR_036071	MIR	MicroRNAs	476
38298	MIR548T	microRNA 548t	Approved		hsa-mir-548t	4q34.1		NR_036093	MIR	MicroRNAs	476
38316	MIR548U	microRNA 548u	Approved		hsa-mir-548u	6p11.2		NR_036097	MIR	MicroRNAs	476
38302	MIR548V	microRNA 548v	Approved		hsa-mir-548v	8p22		NR_036103	MIR	MicroRNAs	476
38255	MIR548W	microRNA 548w	Approved		hsa-mir-548w	16p12.1		NR_036146	MIR	MicroRNAs	476
38248	MIR548X	microRNA 548x	Approved		hsa-mir-548x	21q21.1		NR_036166	MIR	MicroRNAs	476
41734	MIR548X2	microRNA 548x-2	Approved		hsa-mir-548x-2	13q21.32		NR_039692	MIR	MicroRNAs	476
38980	MIR548Y	microRNA 548y	Approved		hsa-mir-548y	14q21.3		NR_037503	MIR	MicroRNAs	476
38929	MIR548Z	microRNA 548z	Approved		hsa-mir-548z	12q14.2		NR_037515	MIR	MicroRNAs	476
32803	MIR549A	microRNA 549a	Approved	MIRN549, MIR549	hsa-mir-549	15q25.1		NR_030393	MIR	MicroRNAs	476
32804	MIR550A1	microRNA 550a-1	Approved	MIRN550-1, MIR550-1	hsa-mir-550-1	7p14.3		NR_030319	MIR	MicroRNAs	476
32805	MIR550A2	microRNA 550a-2	Approved	MIRN550-2, MIR550-2	hsa-mir-550-2, hsa-mir-550a-2	7p14.3		NR_030320	MIR	MicroRNAs	476
41870	MIR550A3	microRNA 550a-3	Approved		hsa-mir-550a-3	7p14.3		NR_039600	MIR	MicroRNAs	476
38992	MIR550B1	microRNA 550b-1	Approved		hsa-mir-550b-1	7p14.3		NR_037513	MIR	MicroRNAs	476
38910	MIR550B2	microRNA 550b-2	Approved		hsa-mir-550b-2	7p14.3		NR_037514	MIR	MicroRNAs	476
32806	MIR551A	microRNA 551a	Approved	MIRN551A	hsa-mir-551a	1p36.32		NR_030277	MIR	MicroRNAs	476
32807	MIR551B	microRNA 551b	Approved	MIRN551B	hsa-mir-551b	3q26.2		NR_030294	MIR	MicroRNAs	476
32808	MIR552	microRNA 552	Approved	MIRN552	hsa-mir-552	1p34.3		NR_030278	MIR	MicroRNAs	476
32809	MIR553	microRNA 553	Approved	MIRN553	hsa-mir-553	1p21.2		NR_030279	MIR	MicroRNAs	476
32810	MIR554	microRNA 554	Approved	MIRN554	hsa-mir-554	1q21.3		NR_030280	MIR	MicroRNAs	476
32811	MIR555	microRNA 555	Approved	MIRN555	hsa-mir-555	1q22		NR_030282	MIR	MicroRNAs	476
32812	MIR556	microRNA 556	Approved	MIRN556	hsa-mir-556	1q23.3		NR_030283	MIR	MicroRNAs	476
32813	MIR557	microRNA 557	Approved	MIRN557	hsa-mir-557	1q24.2		NR_030284	MIR	MicroRNAs	476
32814	MIR558	microRNA 558	Approved	MIRN558	hsa-mir-558	2p22.3		NR_030285	MIR	MicroRNAs	476
32815	MIR559	microRNA 559	Approved	MIRN559	hsa-mir-559	2p21		NR_030286	MIR	MicroRNAs	476
32817	MIR561	microRNA 561	Approved	MIRN561	hsa-mir-561	2q32.1		NR_030287	MIR	MicroRNAs	476
32818	MIR562	microRNA 562	Approved	MIRN562	hsa-mir-562	2q37.1		NR_030288	MIR	MicroRNAs	476
32819	MIR563	microRNA 563	Approved	MIRN563	hsa-mir-563	3p25.1		NR_030289	MIR	MicroRNAs	476
32820	MIR564	microRNA 564	Approved	MIRN564	hsa-mir-564	3p21.31		NR_030290	MIR	MicroRNAs	476
32822	MIR566	microRNA 566	Approved	MIRN566	hsa-mir-566	3p21.31		NR_030291	MIR	MicroRNAs	476
32823	MIR567	microRNA 567	Approved	MIRN567	hsa-mir-567	3q13.2		NR_030292	MIR	MicroRNAs	476
32824	MIR568	microRNA 568	Approved	MIRN568	hsa-mir-568	3q13.31		NR_030293	MIR	MicroRNAs	476
32825	MIR569	microRNA 569	Approved	MIRN569	hsa-mir-569	3q26.2		NR_030295	MIR	MicroRNAs	476
32826	MIR570	microRNA 570	Approved	MIRN570	hsa-mir-570	3q29		NR_030296	MIR	MicroRNAs	476
32827	MIR571	microRNA 571	Approved	MIRN571	hsa-mir-571	4p16.3		NR_030297	MIR	MicroRNAs	476
32828	MIR572	microRNA 572	Approved	MIRN572	hsa-mir-572	4p15.33		NR_030298	MIR	MicroRNAs	476
32829	MIR573	microRNA 573	Approved	MIRN573	hsa-mir-573	4p15.2		NR_030299	MIR	MicroRNAs	476
49977	MIR5739	microRNA 5739	Approved		hsa-mir-5739	22q12.1		NR_106713	MIR	MicroRNAs	476
32830	MIR574	microRNA 574	Approved	MIRN574	hsa-mir-574	4p14		NR_030300	MIR	MicroRNAs	476
32831	MIR575	microRNA 575	Approved	MIRN575	hsa-mir-575	4q21.22		NR_030301	MIR	MicroRNAs	476
32832	MIR576	microRNA 576	Approved	MIRN576	hsa-mir-576	4q25		NR_030302	MIR	MicroRNAs	476
32833	MIR577	microRNA 577	Approved	MIRN577	hsa-mir-577	4q26		NR_030303	MIR	MicroRNAs	476
32834	MIR578	microRNA 578	Approved	MIRN578	hsa-mir-578	4q32.3		NR_030304	MIR	MicroRNAs	476
49930	MIR5787	microRNA 5787	Approved		hsa-mir-5787	3p21.31		NR_106714	MIR	MicroRNAs	476
32835	MIR579	microRNA 579	Approved	MIRN579	hsa-mir-579	5p13.3		NR_030305	MIR	MicroRNAs	476
32836	MIR580	microRNA 580	Approved	MIRN580	hsa-mir-580	5p13.2		NR_030306	MIR	MicroRNAs	476
32837	MIR581	microRNA 581	Approved	MIRN581	hsa-mir-581	5q11.2		NR_030307	MIR	MicroRNAs	476
32838	MIR582	microRNA 582	Approved	MIRN582	hsa-mir-582	5q12.1		NR_030308	MIR	MicroRNAs	476
32839	MIR583	microRNA 583	Approved	MIRN583	hsa-mir-583	5q15		NR_030309	MIR	MicroRNAs	476
32840	MIR584	microRNA 584	Approved	MIRN584	hsa-mir-584	5q32		NR_030310	MIR	MicroRNAs	476
32841	MIR585	microRNA 585	Approved	MIRN585	hsa-mir-585	5q35.1		NR_030311	MIR	MicroRNAs	476
32842	MIR586	microRNA 586	Approved	MIRN586	hsa-mir-586	6p21.1		NR_030313	MIR	MicroRNAs	476
32843	MIR587	microRNA 587	Approved	MIRN587	hsa-mir-587	6q21		NR_030314	MIR	MicroRNAs	476
32844	MIR588	microRNA 588	Approved	MIRN588	hsa-mir-588	6q22.32		NR_030316	MIR	MicroRNAs	476
32845	MIR589	microRNA 589	Approved	MIRN589	hsa-mir-589	7p22.1		NR_030318	MIR	MicroRNAs	476
32846	MIR590	microRNA 590	Approved	MIRN590	hsa-mir-590	7q11.23		NR_030321	MIR	MicroRNAs	476
32847	MIR591	microRNA 591	Approved	MIRN591	hsa-mir-591	7q21.3		NR_030322	MIR	MicroRNAs	476
32848	MIR592	microRNA 592	Approved	MIRN592	hsa-mir-592	7q31.33		NR_030323	MIR	MicroRNAs	476
32849	MIR593	microRNA 593	Approved	MIRN593	hsa-mir-593	7q32.1		NR_030324	MIR	MicroRNAs	476
32851	MIR595	microRNA 595	Approved	MIRN595	hsa-mir-595	7q36.3		NR_030325	MIR	MicroRNAs	476
32852	MIR596	microRNA 596	Approved	MIRN596	hsa-mir-596	8p23.3		NR_030326	MIR	MicroRNAs	476
32853	MIR597	microRNA 597	Approved	MIRN597	hsa-mir-597	8p23.1		NR_030327	MIR	MicroRNAs	476
32854	MIR598	microRNA 598	Approved	MIRN598	hsa-mir-598	8p23.1		NR_030328	MIR	MicroRNAs	476
32855	MIR599	microRNA 599	Approved	MIRN599	hsa-mir-599	8q22.2		NR_030329	MIR	MicroRNAs	476
32856	MIR600	microRNA 600	Approved	MIRN600	hsa-mir-600	9q33.3		NR_030331	MIR	MicroRNAs	476
32857	MIR601	microRNA 601	Approved	MIRN601	hsa-mir-601	9q33.3		NR_030332	MIR	MicroRNAs	476
32858	MIR602	microRNA 602	Approved	MIRN602	hsa-mir-602	9q34.3		NR_030333	MIR	MicroRNAs	476
32859	MIR603	microRNA 603	Approved	MIRN603	hsa-mir-603	10p12.2		NR_030334	MIR	MicroRNAs	476
32860	MIR604	microRNA 604	Approved	MIRN604	hsa-mir-604	10p11.23		NR_030335	MIR	MicroRNAs	476
32861	MIR605	microRNA 605	Approved	MIRN605	hsa-mir-605	10q21.1		NR_030336	MIR	MicroRNAs	476
32862	MIR606	microRNA 606	Approved	MIRN606	hsa-mir-606	10q22.2		NR_030337	MIR	MicroRNAs	476
50261	MIR6068	microRNA 6068	Approved		hsa-mir-6068	1p31.3		NR_106716	MIR	MicroRNAs	476
50124	MIR6069	microRNA 6069	Approved		hsa-mir-6069	22q12.3		NR_106717	MIR	MicroRNAs	476
32863	MIR607	microRNA 607	Approved	MIRN607	hsa-mir-607	10q24.1		NR_030338	MIR	MicroRNAs	476
49950	MIR6070	microRNA 6070	Approved		hsa-mir-6070	21q22.3		NR_106718	MIR	MicroRNAs	476
50229	MIR6071	microRNA 6071	Approved		hsa-mir-6071	2p11.2		NR_106719	MIR	MicroRNAs	476
50144	MIR6072	microRNA 6072	Approved		hsa-mir-6072	10p15.3		NR_106720	MIR	MicroRNAs	476
50128	MIR6073	microRNA 6073	Approved		hsa-mir-6073	11p15.2		NR_106721	MIR	MicroRNAs	476
50060	MIR6074	microRNA 6074	Approved		hsa-mir-6074	12q14.3		NR_106722	MIR	MicroRNAs	476
50198	MIR6075	microRNA 6075	Approved		hsa-mir-6075	5p15.33		NR_106723	MIR	MicroRNAs	476
50232	MIR6076	microRNA 6076	Approved		hsa-mir-6076	14q21.3		NR_106724	MIR	MicroRNAs	476
50025	MIR6077	microRNA 6077	Approved	MIR6077-2, MIR6077-1	hsa-mir-6077-1, hsa-mir-6077-2	1q21.2		NR_106967	MIR	MicroRNAs	476
50136	MIR6078	microRNA 6078	Approved		hsa-mir-6078	10p15.1		NR_106726	MIR	MicroRNAs	476
50114	MIR6079	microRNA 6079	Approved		hsa-mir-6079	1p34.1		NR_106727	MIR	MicroRNAs	476
32864	MIR608	microRNA 608	Approved	MIRN608	hsa-mir-608	10q24.31		NR_030339	MIR	MicroRNAs	476
50142	MIR6080	microRNA 6080	Approved		hsa-mir-6080	17q24.1		NR_106728	MIR	MicroRNAs	476
50151	MIR6081	microRNA 6081	Approved		hsa-mir-6081	9q22.32		NR_106729	MIR	MicroRNAs	476
49984	MIR6082	microRNA 6082	Approved		hsa-mir-6082	4q34.1		NR_106730	MIR	MicroRNAs	476
50076	MIR6083	microRNA 6083	Approved		hsa-mir-6083	3q21.2		NR_106731	MIR	MicroRNAs	476
50235	MIR6084	microRNA 6084	Approved		hsa-mir-6084	1p36.12		NR_106732	MIR	MicroRNAs	476
50002	MIR6085	microRNA 6085	Approved		hsa-mir-6085	15q22.2		NR_106733	MIR	MicroRNAs	476
49986	MIR6086	microRNA 6086	Approved		hsa-mir-6086	Xp22.2		NR_106734	MIR	MicroRNAs	476
50045	MIR6087	microRNA 6087	Approved		hsa-mir-6087	Xq22.3		NR_106735	MIR	MicroRNAs	476
50164	MIR6088	microRNA 6088	Approved		hsa-mir-6088	19q13.32		NR_106736	MIR	MicroRNAs	476
50179	MIR6089	microRNA 6089	Approved	MIR6089-1, MIR6089-2	hsa-mir-6089-1	Xp22.3 and Yp11.3		NR_106737	MIR	MicroRNAs	476
32865	MIR609	microRNA 609	Approved	MIRN609	hsa-mir-609	10q25.1		NR_030340	MIR	MicroRNAs	476
50204	MIR6090	microRNA 6090	Approved		hsa-mir-6090	11q24.3		NR_106738	MIR	MicroRNAs	476
32866	MIR610	microRNA 610	Approved	MIRN610	hsa-mir-610	11p14.1		NR_030341	MIR	MicroRNAs	476
32867	MIR611	microRNA 611	Approved	MIRN611	hsa-mir-611	11q12.2		NR_030342	MIR	MicroRNAs	476
32868	MIR612	microRNA 612	Approved	MIRN612	hsa-mir-612	11q13.1		NR_030343	MIR	MicroRNAs	476
50200	MIR6124	microRNA 6124	Approved		hsa-mir-6124	11p15.3		NR_106739	MIR	MicroRNAs	476
49931	MIR6125	microRNA 6125	Approved		hsa-mir-6125	12q14.1		NR_106740	MIR	MicroRNAs	476
50099	MIR6126	microRNA 6126	Approved		hsa-mir-6126	16p13.3		NR_106741	MIR	MicroRNAs	476
50163	MIR6127	microRNA 6127	Approved		hsa-mir-6127	1p36.12		NR_106742	MIR	MicroRNAs	476
50109	MIR6128	microRNA 6128	Approved		hsa-mir-6128	11q12.1		NR_106743	MIR	MicroRNAs	476
50220	MIR6129	microRNA 6129	Approved		hsa-mir-6129	17q21.32		NR_106745	MIR	MicroRNAs	476
32869	MIR613	microRNA 613	Approved	MIRN613	hsa-mir-613	12p13.1		NR_030344	MIR	MicroRNAs	476
50156	MIR6130	microRNA 6130	Approved		hsa-mir-6130	21q21.2		NR_106746	MIR	MicroRNAs	476
49929	MIR6131	microRNA 6131	Approved		hsa-mir-6131	5p15.2		NR_106747	MIR	MicroRNAs	476
50272	MIR6132	microRNA 6132	Approved		hsa-mir-6132	7q31.2		NR_106748	MIR	MicroRNAs	476
50007	MIR6133	microRNA 6133	Approved		hsa-mir-6133	7q33		NR_106749	MIR	MicroRNAs	476
49951	MIR6134	microRNA 6134	Approved		hsa-mir-6134	Xp21.3		NR_106750	MIR	MicroRNAs	476
32870	MIR614	microRNA 614	Approved	MIRN614	hsa-mir-614	12p13.1		NR_030345	MIR	MicroRNAs	476
32871	MIR615	microRNA 615	Approved	MIRN615	hsa-mir-615	12q13.13		NR_030753	MIR	MicroRNAs	476
32872	MIR616	microRNA 616	Approved	MIRN616	hsa-mir-616	12q13.3		NR_030346	MIR	MicroRNAs	476
50197	MIR6165	microRNA 6165	Approved		hsa-mir-6165	17q21.33		NR_106751	MIR	MicroRNAs	476
32873	MIR617	microRNA 617	Approved	MIRN617	hsa-mir-617	12q21.31		NR_030348	MIR	MicroRNAs	476
32874	MIR618	microRNA 618	Approved	MIRN618	hsa-mir-618	12q21.31		NR_030349	MIR	MicroRNAs	476
32875	MIR619	microRNA 619	Approved	MIRN619	hsa-mir-619	12q24.11		NR_030350	MIR	MicroRNAs	476
32876	MIR620	microRNA 620	Approved	MIRN620	hsa-mir-620	12q24.21		NR_030351	MIR	MicroRNAs	476
32877	MIR621	microRNA 621	Approved	MIRN621	hsa-mir-621	13q14.11		NR_030352	MIR	MicroRNAs	476
32878	MIR622	microRNA 622	Approved	MIRN622	hsa-mir-622	13q31.3		NR_030754	MIR	MicroRNAs	476
32879	MIR623	microRNA 623	Approved	MIRN623	hsa-mir-623	13q32.3		NR_030353	MIR	MicroRNAs	476
32880	MIR624	microRNA 624	Approved	MIRN624	hsa-mir-624	14q12		NR_030354	MIR	MicroRNAs	476
32881	MIR625	microRNA 625	Approved	MIRN625	hsa-mir-625	14q23.3		NR_030355	MIR	MicroRNAs	476
32882	MIR626	microRNA 626	Approved	MIRN626	hsa-mir-626	15q15.1		NR_030356	MIR	MicroRNAs	476
32883	MIR627	microRNA 627	Approved	MIRN627	hsa-mir-627	15q15.1		NR_030357	MIR	MicroRNAs	476
32884	MIR628	microRNA 628	Approved	MIRN628	hsa-mir-628	15q21.3		NR_030358	MIR	MicroRNAs	476
32885	MIR629	microRNA 629	Approved	MIRN629	hsa-mir-629	15q23		NR_030714	MIR	MicroRNAs	476
32886	MIR630	microRNA 630	Approved	MIRN630	hsa-mir-630	15q24.1		NR_030359	MIR	MicroRNAs	476
32887	MIR631	microRNA 631	Approved	MIRN631	hsa-mir-631	15q24.2		NR_030360	MIR	MicroRNAs	476
32888	MIR632	microRNA 632	Approved	MIRN632	hsa-mir-632	17q11.2		NR_030362	MIR	MicroRNAs	476
32889	MIR633	microRNA 633	Approved	MIRN633	hsa-mir-633	17q23.2		NR_030363	MIR	MicroRNAs	476
32890	MIR634	microRNA 634	Approved	MIRN634	hsa-mir-634	17q24.2		NR_030364	MIR	MicroRNAs	476
32891	MIR635	microRNA 635	Approved	MIRN635	hsa-mir-635	17q24.2		NR_030365	MIR	MicroRNAs	476
32892	MIR636	microRNA 636	Approved	MIRN636	hsa-mir-636	17q25.1		NR_030366	MIR	MicroRNAs	476
32893	MIR637	microRNA 637	Approved	MIRN637	hsa-mir-637	19p13.3		NR_030367	MIR	MicroRNAs	476
32894	MIR638	microRNA 638	Approved	MIRN638	hsa-mir-638	19p13.2		NR_030368	MIR	MicroRNAs	476
32895	MIR639	microRNA 639	Approved	MIRN639	hsa-mir-639	19p13.12		NR_030369	MIR	MicroRNAs	476
32896	MIR640	microRNA 640	Approved	MIRN640	hsa-mir-640	19p13.11		NR_030370	MIR	MicroRNAs	476
32897	MIR641	microRNA 641	Approved	MIRN641	hsa-mir-641	19q13.2		NR_030371	MIR	MicroRNAs	476
32898	MIR642A	microRNA 642a	Approved	MIRN642, MIR642	hsa-mir-642	19q13.32		NR_030372	MIR	MicroRNAs	476
38902	MIR642B	microRNA 642b	Approved		hsa-mir-642b	19q13.32		NR_037512	MIR	MicroRNAs	476
32899	MIR643	microRNA 643	Approved	MIRN643	hsa-mir-643	19q13.41		NR_030373	MIR	MicroRNAs	476
32900	MIR644A	microRNA 644a	Approved	MIRN644, MIR644	hsa-mir-644	20q11.22		NR_030374	MIR	MicroRNAs	476
32901	MIR645	microRNA 645	Approved	MIRN645	hsa-mir-645	20q13.13		NR_030375	MIR	MicroRNAs	476
32902	MIR646	microRNA 646	Approved	MIRN646	hsa-mir-646	20q13.33		NR_030376	MIR	MicroRNAs	476
32903	MIR647	microRNA 647	Approved	MIRN647	hsa-mir-647	20q13.33		NR_030377	MIR	MicroRNAs	476
32904	MIR648	microRNA 648	Approved	MIRN648	hsa-mir-648	22q11.21		NR_030378	MIR	MicroRNAs	476
